Id,SalePrice
2658,133919.4699254869
2718,174306.2189430827
2414,210365.78672345873
1989,120923.55109257724
625,181476.49125035916
333,72727.07784988628
1327,86847.16397210318
858,132457.4995715286
95,181199.38564029435
1568,162272.60648556353
2482,165727.15961734107
1364,113539.18349363984
2584,155578.8960746796
818,275198.6063644978
2673,147071.7996143783
2089,115263.1424391207
1297,165231.8627659127
790,116873.06938363894
2616,194284.2758710555
720,227427.19698129361
222,150083.2923379306
557,129887.34158894166
1148,212749.78305527518
2766,172282.0458351977
534,185194.87336073886
1452,99618.69023377227
630,139406.24460967013
2648,139373.7386694097
125,157306.8503756566
1904,30405.102612037386
1670,93048.13258938871
756,98831.24310620924
717,255418.46308849225
1032,167049.91103188
852,217060.13029177702
1731,170126.18386743384
2639,105278.58363616458
2071,58143.593947476955
1267,121904.61447266088
1851,193615.8155251461
567,154596.69847912661
2439,207852.1388859504
1898,145055.83879944548
647,184585.5723054953
2256,222157.0731537316
979,76499.35350292479
1444,225575.46944130823
2485,116885.47816058894
157,112382.17087519217
88,119361.84695287357
2003,112111.4841518519
186,212410.64720543195
1425,237005.342204972
2695,128351.91439569692
738,109956.97986689695
395,149602.7227500653
1353,168055.2120901218
1878,152413.8321122254
390,158562.54507574113
1456,239135.90163179283
1103,332781.98470181203
1387,150047.18751564645
2070,156542.4643763575
1199,166760.30839625694
2479,182533.70858417163
501,335979.1191382392
2362,84712.55603337071
1718,227638.58832916123
2188,82323.18021479876
1483,162880.19372797981
2557,72583.72586748697
437,361800.40838355746
2224,229490.70088392548
1628,185297.3087025116
397,131723.94746367112
587,202424.85366805727
971,149182.70168958354
2611,147942.01926928243
1887,71775.50203470014
2399,381528.768215754
2148,206631.46863701486
304,135095.01219686563
1997,130669.45689578881
2817,133831.85674057665
1431,210940.96738965338
427,355302.83909655194
263,107073.81215955084
598,194429.74498055482
2895,252125.01865198123
687,136820.4680238221
1822,125627.52984466378
2191,100437.55846324831
179,106316.20505215105
1009,261012.02575696958
2010,114407.80781124994
1991,147827.68853673676
1411,181442.9718819499
1721,237517.08923549546
1144,196225.6685982517
593,215424.83620996997
575,312285.0376771012
1249,179512.74969006525
1604,106143.44516856028
1064,458486.9229242143
1923,160093.1193296026
1988,92040.01034475627
2325,171690.28048961275
114,208568.07148871134
2700,184439.84690496163
217,138774.31861417912
343,191116.36916117737
386,220088.28115434543
2005,106412.89575311253
2908,131825.95839806853
1814,246531.6436928136
2446,488161.1494420726
208,161809.53670405122
1679,103479.42893843884
822,318199.537911548
6,186537.4662594965
1781,373856.3887154696
2397,303887.28780318145
2340,333541.92666852684
1618,152872.21953654362
2843,156253.50175943755
1061,364361.9542474128
2786,115670.18894620243
1935,126067.50406164923
1341,110452.30064174831
521,259585.09825432173
2136,128762.0763325316
996,176462.82637866703
227,148409.3342666378
135,171015.3474559486
1167,145398.48882671236
294,235642.28066465125
1776,195687.47676944642
540,186610.7883869684
1717,224752.78638963855
2303,117179.14603699354
116,182479.92094201638
127,152456.51931682217
1371,133173.32643280172
1014,196949.1545921366
1507,80264.53134895736
702,156004.81501256602
750,151677.63440766817
261,145462.76217238232
1559,69927.47393620628
577,228061.13951655373
2812,203602.38931583217
2080,169593.79536528175
1368,107410.46105821161
2376,115061.10832514653
659,122459.57204467716
1235,127922.90680570234
332,67811.86406194759
1917,138831.82699478226
2094,271505.178079069
1460,257900.60000786823
1471,212046.98270687787
1509,117776.45326092193
1922,128007.83337260946
433,451632.9372039867
460,297389.76113235037
1116,228281.86936855197
1137,173611.78684038564
53,164691.328397886
2354,251649.28080053237
1475,194783.16752799938
1761,483108.3522808089
842,126311.03786388753
2739,210047.7800955663
2509,155170.71443328838
1007,207298.27564715839
2610,175746.221131104
1952,97045.43007312679
2719,174204.52986943326
2921,71615.71367012207
1966,136403.95366585976
292,140473.30862307234
1204,195210.1201873666
1829,255400.22401956993
2419,185041.95546446694
391,157091.00967259414
798,112931.62122524732
481,204677.4480773428
193,191441.89294893213
555,130552.19136315695
899,45990.303136016184
2357,176868.05358342183
328,119489.14974070016
1356,108589.65254543908
1154,99531.36468943626
1730,181264.34995446933
2249,144891.5642452372
1119,266741.87934536085
2856,142904.96089561525
1394,131475.05910591022
2587,117343.48279434812
61,320636.58944713545
2661,183595.7605367599
2711,119659.07240437756
1147,198884.38577026757
757,132193.9779232779
2623,70006.37363628924
2378,132051.09894279504
1413,142313.1251776283
1722,229120.90508961675
1112,222251.85106211246
1623,182528.68711411793
1201,206188.11577872912
1513,109651.44516830672
957,614787.0954404632
1171,254809.98054384458
1145,204242.38446778382
2726,244523.33406369845
703,144161.2690511321
760,122633.80448560583
1964,133308.3041900412
2512,189677.6671741888
159,146405.0443149181
1281,172376.7343359111
468,193746.2308303182
290,120423.13110702638
665,106172.15881145462
1463,248033.68801710365
1792,215186.68916119888
923,170600.47823543343
500,293427.2647225151
1408,166786.28755678504
331,72574.04758764869
170,145394.46912759566
2192,91383.86354412581
2571,349591.2875998289
2314,169581.76396039146
2647,89045.77677676135
422,419680.2357867395
2457,339770.226534705
1838,187350.26555337632
2805,245133.4335939103
1645,158938.24105820167
1711,313766.5097876539
2825,247812.56393858482
322,325564.1110523146
2103,245594.97029163127
342,123050.39545464891
600,110951.99906547637
488,167070.49841809756
1725,323545.6972300471
2246,277125.0950821453
2847,148359.15115004842
806,239864.77100866646
530,227438.1244969757
963,202032.2224069353
2678,99959.6459707911
171,91065.2519620089
2401,420226.27771691536
805,232076.37402985926
2259,256576.0842749491
1748,193412.36851987743
1361,139415.73890632298
1677,109838.60907968669
1406,163066.19110064558
2322,267210.17748472147
688,153389.41284227814
143,138083.1080066073
804,223861.10407201073
1214,166654.25705742152
2828,122571.7982211212
1999,209556.62906106567
2467,183535.58772550023
2665,170972.6087538304
1538,307109.57609285926
398,105346.4780596671
2822,165490.10918384316
2157,152746.3800761262
1856,201047.35608065908
1269,89323.75156609801
2570,116527.73500618964
2320,244566.75766089215
1517,125282.86993323828
2304,104248.6902552832
1312,97577.58519332348
2012,128264.4523999613
506,279321.5110963818
2865,203501.61479784446
2367,102786.21288834728
554,94168.60174646392
238,132094.45758994785
1954,100773.70244017082
2488,124749.86595296448
2291,72756.18606912503
1969,75249.13231478097
2725,172256.65126377228
1482,162880.19372797981
2763,209104.9622004221
503,278391.90724757983
1584,254656.2410081756
1531,169261.313330805
2210,190225.3228659894
459,338411.5240178553
556,118168.10478855507
1347,145730.8930608321
1290,64625.647841226455
1388,98707.10024973728
1571,488509.31306229375
2754,189598.90568308084
765,137507.22205546754
2494,120600.65062089072
2870,215696.41536375982
7,246135.94717624557
1114,249111.76970600523
2418,261315.18510844046
291,127978.42568615425
18,362643.2113254494
39,371658.78765114624
1001,273214.4024811924
2442,231118.96306670943
616,131216.51767263014
2680,51500.44877233116
1414,129259.70142771213
289,145977.8022230451
40,264856.03480738465
860,120784.72769139484
409,131514.3767689924
673,143873.30790434842
2427,161904.6640634126
2036,201145.0174322796
2564,138727.10383947883
642,183127.91119955078
1008,188603.76121404412
1908,166835.48212310937
2519,196437.69518937077
1369,84967.1799910369
2855,152289.0518021965
712,92892.57803189546
1943,130762.44230847424
1958,139957.1693753435
107,166177.56866609328
2295,236216.65023709828
704,106829.9719466301
676,142698.50078213747
259,179297.8556317754
93,303296.42808309325
106,235866.79947045742
2315,166217.01401356643
1050,99209.18457448464
1095,217631.70027162373
2709,154220.04064509366
758,157615.4103251156
1496,137376.4467485564
2370,110721.51639953078
2458,278778.97089091886
2733,143338.1297774952
161,269185.58193001535
726,157993.6015619894
845,208647.26124955955
947,251252.8024705961
2232,102765.64722713236
2563,135751.0199915789
2299,178245.29325775322
211,95146.0544537125
605,172971.38310904632
1478,202154.10354895654
2247,278084.44815745286
2274,248142.65147825703
2869,221257.96587478148
967,211026.96483294395
2656,96623.71776108678
667,212751.12528060208
1042,113128.82038834655
2023,165223.76885293066
2447,373208.2021268559
2055,124979.38036515209
2275,276023.1468378061
2204,170108.82553481878
1563,272060.8008877053
483,240867.28432761427
796,150059.47373459022
1526,160509.1754164205
2042,152658.3951315933
442,363182.6533259589
1693,326146.8152256583
1468,226691.52030695463
1430,190213.19619075625
2605,185490.77787860212
1529,186679.12060470227
335,159121.53684911784
1287,116308.99269465584
31,94685.6099512573
1785,302912.2593145654
82,153837.20297951545
2620,150433.37162674154
252,178465.45034060907
721,74585.18178158297
2165,179432.0019849785
2316,187086.7986632566
775,125287.35538317327
1558,108919.4492716182
17,215027.79050559492
1022,270036.1487922268
925,121706.57697782834
438,287821.37823118037
1270,143120.55231075737
1272,116032.99826182662
215,153348.57697689475
266,226943.2448197738
2402,296704.4526935351
1250,125430.45930211441
1984,110462.45133295296
1279,130065.55668239557
377,242245.43531921617
1252,122002.12512224812
2156,268399.29329441686
499,338801.9625931481
1374,145008.7641914189
2898,232428.11550429527
401,111661.0353277717
2721,182695.2681701898
2078,250110.4221745055
2589,137569.82403575536
1946,265252.5710239438
1334,113611.68844985212
2781,241596.98293319053
431,390529.5310486
576,198908.20812421475
1474,215100.7580758144
2254,134468.59580844513
2155,280185.2954898333
885,101641.50637439171
643,130092.37670094817
1944,116774.25668027234
480,201465.5483834245
2845,106380.99255096295
2387,321256.8032470921
2407,221038.28165532803
2527,177709.43253183633
2514,156149.82072880815
629,178534.97125218442
80,215790.69987238257
1876,138745.8754558172
1546,95936.51502789756
2518,181775.10556522882
2347,159675.85756408953
783,222238.94487524117
1322,53018.86782434789
194,82322.37631151576
1770,310157.99297916883
2143,142844.3285596021
1229,206882.95567380302
511,271573.77062200196
46,238893.03033674313
1348,164897.37113656534
2465,187124.55277206405
387,230627.05056537868
873,227341.82019895158
1918,110439.70460994447
2764,243097.1610633996
2184,110469.87050743161
934,135610.86834423366
1920,115611.2469952139
2631,145364.76879293704
1768,515824.2986789276
2040,106059.1667591983
1749,214287.23232193376
834,259869.63818607238
1457,233680.9190059477
79,118574.4837286516
2302,99716.71349626932
1817,143873.14333830858
2755,228353.32360707148
359,172480.9039875722
2059,103251.38622581064
2092,265074.10129086266
2516,215761.18831258846
150,97023.91065306384
1656,163752.24440007392
83,101330.19657829784
2411,183419.92253102403
795,72073.74023474893
2312,219623.42511154833
2917,101351.70485819316
1624,184257.8840717334
2215,262406.6412152548
1211,153766.30861301688
1485,164831.19036063412
1024,202510.16271980686
570,200320.68985695727
2874,141825.78064058867
700,154247.91899290547
2756,205988.28021015733
2022,169057.0110681124
583,230089.23381951248
2392,365587.9894595411
2424,190198.23955330244
212,117508.456987271
736,116673.23185780384
1610,185410.3433708384
890,120495.9323147924
467,195622.46469159747
578,224501.42892661976
1747,198551.5401043248
1149,171288.08999330585
2758,254162.0302809552
857,127132.14187268529
2219,250049.8574424695
733,90584.77522865025
2909,99465.62323944934
1798,244969.73757718725
235,150042.50441194253
2366,128289.26979620683
1027,128024.19804035116
1195,147769.79036810668
1303,33616.62757686229
148,189004.39899661034
608,166679.36367194814
2515,208928.5265409546
821,263046.1092517951
2500,298201.79499643133
745,93520.37433417463
741,122505.42436747203
1611,219235.783241079
2532,124870.80619876714
1081,225324.0175297002
1692,413746.12100509036
2520,183731.44787155604
276,105758.09427135185
1992,123632.68906943843
663,29475.1974941112
418,106636.38959162816
1733,191043.42480527167
2359,151327.33963308847
253,182290.29605441913
1518,177234.82412952164
2035,148607.38733919623
2919,61752.084106683425
1540,208990.18673595053
2120,142515.49576872314
1674,171840.08582207272
256,134308.111055006
2361,84242.51204939175
978,66724.0134895353
2280,148687.45402854803
2095,234043.76783944113
1709,337492.8752983853
2801,234713.6435884367
1246,115111.88405654077
2373,90625.02315480604
1055,306867.1162079198
2017,126086.85489677735
1099,298986.16693799326
1344,63029.15529353962
835,215343.19957954602
1117,219014.69264114398
2043,85896.39672715831
2085,132166.3666185746
410,137350.3715407328
2650,94508.44921219771
2867,163646.78387178492
1668,107276.7241709994
1161,162700.9778556574
2122,192116.02545899534
2539,144744.42545498745
1047,130185.30515144888
1445,126093.19666584636
541,131614.8444566934
569,210104.80374073703
1276,131500.75639265336
918,136958.37257276126
326,163008.56211610878
1936,123947.46932859973
895,102352.25996394486
257,141842.3916383951
1241,197024.89496614
1545,106373.23925640265
1189,192656.6288088485
270,157422.18703758452
2066,228570.93989528975
693,112308.02538476654
1259,169845.267773575
2916,146377.37640376022
2321,280253.44095186435
1977,95489.52324921043
1895,153685.36461234183
1240,165808.40794306764
85,156271.89525988238
1823,113591.08469485925
825,290627.080820432
110,229429.1956351323
697,132246.3335358858
2297,100042.32188700589
1231,130816.27120939831
1355,128186.03653854934
968,345507.02006124426
584,213588.71384016267
1315,134303.99772590806
1606,116962.51478208438
206,107626.97484783092
1685,360424.284240803
2016,124597.47856319851
869,212154.1624923852
2135,123732.9484331565
2346,195022.33881656433
2430,225939.2477900003
2198,77662.55195623143
2652,115975.4691723554
27,111719.22128954886
241,159507.0944434109
906,132603.3135056056
1506,120610.64490210537
2098,330872.8471159099
1435,216666.18974451628
2213,137548.341411068
1274,139282.92581291008
743,10303.32039978914
1737,185973.23621062492
2797,270870.2629202608
2185,57894.62272254411
58,157459.47027376227
830,200471.09138064328
808,102515.76209003362
680,150639.98600109454
1153,114357.66069086424
1291,150244.55659629626
1818,143412.42011191376
2161,182957.91310458072
1883,116922.6474618321
350,345385.35814721184
2473,142403.01372515762
295,191963.26152384197
293,196264.15239713094
859,120003.19649593561
288,71785.30091219234
1578,137080.3400897099
102,203585.06736368433
2831,164904.26252414842
1030,156070.81611292163
2551,143749.29442146086
1286,149158.80080792328
958,316703.89935997385
776,118020.68413004515
72,235808.97061020625
2263,249079.91020210984
1866,152589.48592474288
2876,58964.29549206403
2146,247653.51180452592
103,181609.62883557455
1500,123699.88822479523
492,189274.37661703053
167,137834.42278738847
2597,110689.53698846753
2685,107902.71477237844
1035,155430.9362982386
1220,41866.19283746337
2602,156167.91310415423
2159,207742.35937090393
695,170032.58749102708
1109,284749.4974361048
640,218071.46663176402
1652,154563.72689789755
2090,224250.1675141938
1188,175097.85049476568
2345,225301.13829809352
1059,393918.07954771747
2751,230016.55846812087
128,209028.73260075576
1523,198620.6643374114
2925,196483.4219639601
2145,285857.18824636686
1121,205454.5338888794
566,250941.64065612288
565,260795.10457069858
1331,135666.54981296786
2928,108376.08641090056
156,134960.76600821782
797,144916.7906606765
327,83108.8971269011
2859,170857.57618275864
1453,103851.2492630093
1762,344258.0997274356
1868,200331.48825663744
1760,169009.0996989789
1113,238308.03177141445
1812,204182.04282115877
117,145948.03030983108
1142,213204.2778542659
2342,420759.50913256465
927,138909.36310573498
2478,172293.4209035463
655,65963.27538424231
2064,128544.24602589408
369,304568.16126667464
2239,116855.57520422956
2732,196414.2441130911
1653,173298.86803642704
959,213763.13832868944
2395,339028.13616287685
1412,101915.97684479163
271,260540.17671695136
1484,165565.828452526
1497,148702.1163331147
552,139405.80950077536
2,125604.59545503874
1855,307516.3876560789
4,274755.10342133057
2292,149868.03761156352
134,137662.60020523513
646,94158.67797965606
42,321861.402197247
532,227426.17700993374
713,91992.8556300629
2561,140466.33386028314
2360,145017.32803122586
1333,118074.70700434412
1407,254669.52427137588
2892,306125.8855894387
574,217163.4599819323
1227,184970.03890605117
2591,241844.01229113856
1476,220867.13479615614
1125,264763.32972369116
1446,137214.67669688136
408,102739.67943131276
1101,304171.9344573831
2251,204260.500992183
373,192493.31476263216
2554,120886.37959030863
2382,282691.194027012
1985,81954.59816879017
519,221556.40612636405
1093,182362.9721643919
864,250289.40081466435
2889,147325.42367355005
2308,195937.66152403067
986,163239.37593054652
1302,153271.91113755206
585,153815.40265005405
2708,131969.87203120088
147,136312.93791257625
1441,235756.7627062324
383,185776.58994781788
285,155311.26776217105
181,116220.97165829479
358,184869.73837008493
780,181451.97912740242
258,179594.40059368312
1865,213464.18509018794
692,112911.41769577167
2902,309229.77949944575
508,244550.56903799775
2638,145969.71457876993
36,130189.94502378204
611,165175.22503000963
2281,165917.59104292898
1678,129133.72887834755
1696,424182.35097402136
1557,52019.28543302827
2180,135934.91419084923
1726,235874.4157806783
951,141604.93122639295
267,228294.71596108438
2706,133380.18811579567
2221,231317.95738405673
1357,167350.65320511398
2901,289681.8741876108
347,161901.89799083036
2164,196532.7938759967
1586,290965.86046380864
360,152892.0208689871
1769,252364.82496548851
2617,165600.08220865688
1879,158094.32472888456
991,203384.12723752184
1535,127293.91844787447
1191,150576.32051243755
1579,218831.32121778093
1882,125890.9450896981
1510,121895.74870182041
2196,194920.924522289
1845,186404.29595398274
2336,395502.2489405724
942,87842.88336046191
861,110078.33673755519
2555,97261.45830266198
1392,175123.8970957343
2099,244670.01314683625
1543,110698.88844256297
948,274069.1411176117
1239,171401.69206931323
22,191199.35676133694
2796,243904.7438159284
2747,205109.19670771048
92,319394.3205075078
210,186383.6918966934
1858,200308.79490892607
2228,147509.86653522745
447,239116.04284118343
827,249161.52824319393
1649,228215.09134946484
682,122919.35799910399
2698,112815.39503129512
494,143346.0197818905
214,111155.55315011177
2441,237722.0193249771
2679,101865.90158781898
1336,122344.38258252124
465,185864.15752956463
1524,141971.7312058842
2543,117064.32144504266
631,149310.5877957756
2452,309967.09761094605
228,164682.56494422865
126,190276.8882695541
1092,245436.9369777061
1122,196831.17291783125
932,229855.96085559652
1980,81308.56205753835
2171,130156.0234676706
551,147009.31392243056
2768,182169.78857397925
2056,105090.6442179067
1159,351755.25411497295
2645,137279.7715046876
1174,179923.28296958716
2266,229313.69325741293
2462,357588.84855140385
1219,143094.62021303334
2922,188698.9099907967
118,151141.0661238065
474,168662.5533525954
2576,156869.4287100368
872,285295.7718594451
1077,237288.5340501288
1536,137726.1634593982
1150,127869.60440401905
2341,323208.1227060507
1931,141680.36406671547
2785,117243.51200853538
2538,123896.32519492193
597,209160.4764823672
464,212120.15261967864
233,247399.4007596317
2169,143523.41721798974
2123,165337.4240826616
1867,181411.52914643518
137,255933.2068123686
515,215893.3354179287
933,98769.30923355574
2784,159871.55809643868
972,169356.43502814329
599,164453.24269809475
2614,132443.07662645224
2582,133635.90159619396
1409,190520.8092612945
175,110537.44987118668
352,226116.92217513843
976,78134.42014923695
2134,202430.01939697738
984,104082.54118414104
2396,342953.8593038728
1673,129096.27172959078
404,119849.21381900871
607,175879.40733903472
814,173203.43333598258
868,194757.4340552857
2271,190260.11962619208
1633,275373.01299409976
337,182034.435207361
2765,221132.4159370175
1746,268038.1581499768
368,332265.1758523799
2806,211855.43896278366
1662,183720.51770133866
1234,236494.65902750738
1373,133479.71830412847
1672,98236.9986637383
1939,120346.14284477613
